Admission grade,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,Target,y_labels
0.3578947368421052,0.0377358490566037,0.2692307692307693,0.2692307692307693,0.7050898770104068,0.3478260869565217,0.4,0.6757692307692308,0.5581395348837211,0.2888888888888888,Graduate,1
0.2094736842105262,0.0754716981132075,0.2307692307692307,0.1153846153846153,0.7240618101545253,0.2608695652173913,0.15,0.5743589743589743,0.9186046511627908,0.7999999999999999,Dropout,-1
0.1210526315789473,0.0566037735849056,0.2307692307692307,0.0,0.0,0.2608695652173913,0.0,0.0,0.372093023255814,0.4888888888888888,Dropout,-1
0.4094736842105264,0.0188679245283018,0.2307692307692307,0.1923076923076923,0.6463576158940397,0.2608695652173913,0.2,0.6057692307692307,0.2093023255813954,0.0,Graduate,1
0.3147368421052632,0.0566037735849056,0.2307692307692307,0.2307692307692307,0.6710816777041942,0.2608695652173913,0.3,0.691025641025641,0.372093023255814,0.4888888888888888,Graduate,1
0.3526315789473684,0.0377358490566037,0.3076923076923077,0.3076923076923077,0.7454966887417218,0.3478260869565217,0.4,0.7576826923076923,0.2093023255813954,0.0,Graduate,1
0.3284210526315789,0.0943396226415094,0.1923076923076923,0.1538461538461538,0.7549668874172185,0.217391304347826,0.25,0.7107692307692307,0.2093023255813954,0.0,Dropout,-1
0.2810526315789474,0.0943396226415094,0.2307692307692307,0.0,0.0,0.0869565217391304,0.0,0.0,0.2093023255813954,0.0,Dropout,-1
0.263157894736842,0.0188679245283018,0.2307692307692307,0.1153846153846153,0.6357615894039735,0.2608695652173913,0.2,0.5519230769230768,0.372093023255814,0.4888888888888888,Enrolled,1
0.191578947368421,0.0754716981132075,0.3846153846153846,0.2307692307692307,0.5916114790286975,0.4347826086956521,0.35,0.5692307692307692,0.0,0.7555555555555555,Enrolled,1
0.266315789473684,0.0377358490566037,0.2307692307692307,0.0769230769230769,0.6887417218543046,0.2608695652173913,0.25,0.6246153846153846,0.0,0.7555555555555555,Graduate,1
0.3452631578947367,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.372093023255814,0.4888888888888888,Dropout,-1
0.2978947368421052,0.0566037735849056,0.3076923076923077,0.2692307692307693,0.7894796594134342,0.3478260869565217,0.35,0.8023846153846154,0.2093023255813954,0.0,Dropout,-1
0.3294736842105263,0.0188679245283018,0.2692307692307693,0.2692307692307693,0.6701986754966888,0.3478260869565217,0.4,0.670145299145299,0.9186046511627908,0.7999999999999999,Graduate,1
0.3494736842105261,0.0943396226415094,0.4615384615384615,0.2692307692307693,0.5827814569536424,0.217391304347826,0.25,0.5707692307692307,0.1511627906976745,0.4888888888888888,Dropout,-1
0.4199999999999999,0.0566037735849056,0.1923076923076923,0.1538461538461538,0.656953642384106,0.217391304347826,0.25,0.682051282051282,0.0,0.7555555555555555,Graduate,1
0.4736842105263157,0.0377358490566037,0.2307692307692307,0.2307692307692307,0.6357615894039735,0.2608695652173913,0.3,0.682051282051282,0.5581395348837211,0.2888888888888888,Graduate,1
0.2157894736842105,0.0377358490566037,0.2692307692307693,0.2692307692307693,0.6429517502365185,0.3478260869565217,0.35,0.7176923076923076,0.5581395348837211,0.2888888888888888,Graduate,1
0.1231578947368421,0.0566037735849056,0.2692307692307693,0.1923076923076923,0.6686092715231787,0.3043478260869565,0.3,0.673076923076923,0.4069767441860464,0.3111111111111111,Enrolled,1
0.4736842105263157,0.1509433962264151,0.1923076923076923,0.1153846153846153,0.565121412803532,0.217391304347826,0.15,0.6102564102564102,0.9186046511627908,0.7999999999999999,Enrolled,1
0.4378947368421051,0.0377358490566037,0.2692307692307693,0.2307692307692307,0.7293598233995584,0.3478260869565217,0.35,0.7566153846153846,0.9186046511627908,0.7999999999999999,Graduate,1
0.2557894736842105,0.0377358490566037,0.3076923076923077,0.3076923076923077,0.6949006622516557,0.3478260869565217,0.4,0.7062596153846153,0.2093023255813954,0.0,Graduate,1
0.5999999999999999,0.0377358490566037,0.1923076923076923,0.0,0.0,0.2608695652173913,0.0,0.0,0.372093023255814,0.4888888888888888,Dropout,-1
0.5189473684210528,0.0566037735849056,0.2692307692307693,0.2307692307692307,0.6728476821192053,0.3478260869565217,0.35,0.7307692307692307,0.7325581395348838,0.1111111111111111,Graduate,1
0.6736842105263157,0.1509433962264151,0.2692307692307693,0.2692307692307693,0.6281929990539262,0.3478260869565217,0.25,0.6299999999999999,0.5581395348837211,0.2888888888888888,Enrolled,1
0.3631578947368421,0.0566037735849056,0.2692307692307693,0.2307692307692307,0.6534216335540839,0.3043478260869565,0.3,0.6641025641025641,0.0,0.7555555555555555,Graduate,1
0.4736842105263157,0.1320754716981132,0.2307692307692307,0.1538461538461538,0.8344370860927153,0.2608695652173913,0.25,0.883076923076923,0.2093023255813954,0.0,Enrolled,1
0.1094736842105263,0.0566037735849056,0.1923076923076923,0.1923076923076923,0.7064017660044151,0.217391304347826,0.25,0.7107692307692307,0.0,0.7555555555555555,Graduate,1
0.431578947368421,0.0754716981132075,0.2692307692307693,0.2692307692307693,0.7605592347314201,0.3478260869565217,0.4,0.7265865384615384,0.9186046511627908,0.7999999999999999,Graduate,1
0.6842105263157894,0.0377358490566037,0.2307692307692307,0.2307692307692307,0.6887417218543046,0.2608695652173913,0.25,0.7,0.9186046511627908,0.7999999999999999,Graduate,1
0.4642105263157894,0.0377358490566037,0.2307692307692307,0.2307692307692307,0.6799116997792495,0.2608695652173913,0.3,0.7269230769230769,1.0,0.2444444444444444,Graduate,1
0.3357894736842106,0.0754716981132075,0.1923076923076923,0.1923076923076923,0.6993377483443708,0.217391304347826,0.2,0.7,0.2093023255813954,0.0,Graduate,1
0.936842105263158,0.2075471698113207,0.2692307692307693,0.2692307692307693,0.9009565857247976,0.3478260869565217,0.4,0.892888888888889,0.9186046511627908,0.7999999999999999,Graduate,1
0.3157894736842104,0.0377358490566037,0.2307692307692307,0.1923076923076923,0.5615894039735099,0.2608695652173913,0.25,0.5923076923076923,0.372093023255814,0.4888888888888888,Graduate,1
0.4578947368421051,0.0188679245283018,0.1923076923076923,0.1923076923076923,0.7417218543046358,0.217391304347826,0.25,0.7323076923076922,0.5581395348837211,0.2888888888888888,Graduate,1
0.4052631578947367,0.0188679245283018,0.3076923076923077,0.2692307692307693,0.6418164616840113,0.3478260869565217,0.35,0.6523076923076923,0.5930232558139535,1.0,Graduate,1
0.4894736842105263,0.0188679245283018,0.3076923076923077,0.3076923076923077,0.6918543046357616,0.3478260869565217,0.4,0.7031634615384614,0.2093023255813954,0.0,Graduate,1
0.368421052631579,0.0943396226415094,0.3076923076923077,0.2692307692307693,0.7038789025543993,0.3478260869565217,0.35,0.7153846153846154,0.5930232558139535,1.0,Graduate,1
0.3789473684210527,0.0377358490566037,0.1923076923076923,0.1538461538461538,0.5827814569536424,0.217391304347826,0.15,0.5743589743589743,0.5581395348837211,0.2888888888888888,Enrolled,1
0.5263157894736841,0.0188679245283018,0.2692307692307693,0.2692307692307693,0.7455061494796594,0.3478260869565217,0.4,0.8164423076923076,0.7325581395348838,0.1111111111111111,Graduate,1
0.2031578947368419,0.0566037735849056,0.2307692307692307,0.0,0.0,0.2608695652173913,0.0,0.0,0.9186046511627908,0.7999999999999999,Dropout,-1
0.1399999999999999,0.169811320754717,0.3461538461538461,0.1538461538461538,0.5960264900662252,0.4347826086956521,0.15,0.5923076923076923,0.5581395348837211,0.2888888888888888,Dropout,-1
0.3178947368421052,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.7417218543046358,0.2608695652173913,0.3,0.7336538461538461,0.372093023255814,0.4888888888888888,Graduate,1
0.3863157894736841,0.0754716981132075,0.2307692307692307,0.2307692307692307,0.6445916114790287,0.2608695652173913,0.15,0.6282051282051281,0.372093023255814,0.4888888888888888,Dropout,-1
0.3294736842105263,0.0188679245283018,0.3076923076923077,0.2692307692307693,0.7044843897824029,0.3478260869565217,0.35,0.7159999999999999,0.372093023255814,0.4888888888888888,Graduate,1
0.5536842105263158,0.0566037735849056,0.2307692307692307,0.2307692307692307,0.7376464595007641,0.2608695652173913,0.3,0.7673076923076922,0.9186046511627908,0.7999999999999999,Graduate,1
0.3168421052631578,0.0188679245283018,0.2692307692307693,0.2692307692307693,0.7083443708609272,0.3478260869565217,0.35,0.691025641025641,0.9186046511627908,0.7999999999999999,Graduate,1
0.303157894736842,0.0377358490566037,0.1923076923076923,0.1923076923076923,0.656953642384106,0.217391304347826,0.15,0.5923076923076923,0.5930232558139535,1.0,Enrolled,1
0.3768421052631581,0.0566037735849056,0.1923076923076923,0.1538461538461538,0.7947019867549668,0.217391304347826,0.2,0.7403846153846153,0.0,0.7555555555555555,Dropout,-1
0.6221052631578947,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.7064017660044151,0.2608695652173913,0.3,0.6769230769230768,0.5930232558139535,1.0,Graduate,1
0.2905263157894735,0.0566037735849056,0.1923076923076923,0.1153846153846153,0.6357615894039735,0.217391304347826,0.2,0.6798076923076922,0.372093023255814,0.4888888888888888,Enrolled,1
0.0894736842105263,0.0943396226415094,0.2307692307692307,0.1923076923076923,0.7099337748344371,0.2608695652173913,0.25,0.6569230769230768,0.0,0.7555555555555555,Graduate,1
0.3978947368421053,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,Enrolled,1
0.0526315789473683,0.0754716981132075,0.1923076923076923,0.1538461538461538,0.609271523178808,0.217391304347826,0.25,0.6138461538461538,0.1511627906976745,0.4888888888888888,Graduate,1
0.2189473684210525,0.0188679245283018,0.2692307692307693,0.2307692307692307,0.6357615894039735,0.3043478260869565,0.3,0.655128205128205,0.7325581395348838,0.1111111111111111,Enrolled,1
0.408421052631579,0.0188679245283018,0.3076923076923077,0.2692307692307693,0.7144749290444654,0.3478260869565217,0.35,0.726153846153846,0.5930232558139535,1.0,Graduate,1
0.2473684210526314,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.6357615894039735,0.2608695652173913,0.3,0.6076923076923076,0.1511627906976745,0.4888888888888888,Graduate,1
0.5821052631578949,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,Dropout,-1
0.134736842105263,0.0377358490566037,0.1923076923076923,0.1153846153846153,0.5474613686534217,0.217391304347826,0.15,0.7769230769230768,0.372093023255814,0.4888888888888888,Enrolled,1
0.3421052631578947,0.0377358490566037,0.2692307692307693,0.1923076923076923,0.6855629139072847,0.3043478260869565,0.25,0.7409230769230769,1.0,0.2444444444444444,Enrolled,1
0.2684210526315789,0.0377358490566037,0.3076923076923077,0.2692307692307693,0.7024408703878902,0.3478260869565217,0.35,0.7139230769230768,0.372093023255814,0.4888888888888888,Graduate,1
0.2347368421052631,0.0377358490566037,0.1923076923076923,0.1538461538461538,0.6490066225165563,0.217391304347826,0.2,0.6461538461538461,0.1511627906976745,0.4888888888888888,Enrolled,1
0.2694736842105263,0.0377358490566037,0.2307692307692307,0.1153846153846153,0.6181015452538631,0.2608695652173913,0.05,0.5384615384615384,0.372093023255814,0.4888888888888888,Dropout,-1
0.2494736842105263,0.0754716981132075,0.2307692307692307,0.2307692307692307,0.7190160832544938,0.2608695652173913,0.3,0.673076923076923,0.1511627906976745,0.4888888888888888,Graduate,1
0.3768421052631581,0.0566037735849056,0.2307692307692307,0.1923076923076923,0.6251655629139073,0.2608695652173913,0.25,0.6371794871794871,0.9186046511627908,0.7999999999999999,Graduate,1
0.1852631578947368,0.0566037735849056,0.1923076923076923,0.1923076923076923,0.752317880794702,0.217391304347826,0.25,0.7153846153846154,0.4069767441860464,0.3111111111111111,Graduate,1
0.2336842105263157,0.4528301886792452,0.1923076923076923,0.1923076923076923,0.5827814569536424,0.217391304347826,0.25,0.6353846153846153,0.0,0.7555555555555555,Graduate,1
0.368421052631579,0.2830188679245283,0.2692307692307693,0.1538461538461538,0.7218543046357616,0.3043478260869565,0.35,0.6804807692307692,0.5581395348837211,0.2888888888888888,Enrolled,1
0.3873684210526316,0.0188679245283018,0.3076923076923077,0.2692307692307693,0.7763103122043519,0.3478260869565217,0.35,0.7889999999999999,0.372093023255814,0.4888888888888888,Graduate,1
0.0210526315789474,0.3396226415094339,0.2307692307692307,0.2307692307692307,0.6004415011037528,0.2608695652173913,0.3,0.6102564102564102,0.9186046511627908,0.7999999999999999,Graduate,1
0.368421052631579,0.2830188679245283,0.2692307692307693,0.1538461538461538,0.7258278145695364,0.3043478260869565,0.0,0.0,1.0,0.2444444444444444,Dropout,-1
0.5578947368421052,0.3773584905660377,0.4230769230769231,0.4230769230769231,0.7272727272727273,0.3478260869565217,0.4,0.7942307692307692,0.5581395348837211,0.2888888888888888,Graduate,1
0.0884210526315789,0.2452830188679245,0.2692307692307693,0.2692307692307693,0.6225165562913907,0.3478260869565217,0.35,0.6,0.5930232558139535,1.0,Dropout,-1
0.3378947368421052,0.1132075471698113,0.2307692307692307,0.2307692307692307,0.6534216335540839,0.2608695652173913,0.25,0.7,0.0,0.7555555555555555,Graduate,1
0.3052631578947369,0.0566037735849056,0.2307692307692307,0.2307692307692307,0.7417218543046358,0.2608695652173913,0.3,0.7461538461538462,0.9186046511627908,0.7999999999999999,Dropout,-1
0.2778947368421052,0.0754716981132075,0.1923076923076923,0.1538461538461538,0.609271523178808,0.217391304347826,0.2,0.6326923076923077,0.2093023255813954,0.0,Graduate,1
0.243157894736842,0.0377358490566037,0.1923076923076923,0.1923076923076923,0.5933774834437086,0.217391304347826,0.25,0.7107692307692307,0.5581395348837211,0.2888888888888888,Graduate,1
0.2768421052631578,0.0188679245283018,0.3076923076923077,0.2692307692307693,0.7984105960264901,0.3478260869565217,0.35,0.8114615384615385,0.372093023255814,0.4888888888888888,Graduate,1
0.2578947368421052,0.0188679245283018,0.1923076923076923,0.0384615384615384,0.5298013245033113,0.217391304347826,0.05,0.6461538461538461,0.372093023255814,0.4888888888888888,Dropout,-1
0.2126315789473685,0.1320754716981132,0.1923076923076923,0.1538461538461538,0.6357615894039735,0.217391304347826,0.25,0.682051282051282,0.5581395348837211,0.2888888888888888,Enrolled,1
0.3705263157894736,0.0943396226415094,0.2307692307692307,0.1538461538461538,0.6887417218543046,0.2608695652173913,0.2,0.6784615384615383,0.5930232558139535,1.0,Graduate,1
0.368421052631579,0.0188679245283018,0.2307692307692307,0.1538461538461538,0.5827814569536424,0.2608695652173913,0.15,0.6057692307692307,1.0,0.2444444444444444,Dropout,-1
0.3357894736842106,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.7190160832544938,0.2608695652173913,0.25,0.655128205128205,0.2093023255813954,0.0,Graduate,1
0.7736842105263158,0.0754716981132075,0.2307692307692307,0.1923076923076923,0.7735099337748345,0.2608695652173913,0.25,0.7646153846153845,1.0,0.2444444444444444,Graduate,1
0.368421052631579,0.3962264150943396,0.2692307692307693,0.1153846153846153,0.6269315673289183,0.3043478260869565,0.1,0.5384615384615384,1.0,0.2444444444444444,Dropout,-1
0.2926315789473683,0.0377358490566037,0.2692307692307693,0.2692307692307693,0.6688741721854304,0.3478260869565217,0.4,0.67375,0.5930232558139535,1.0,Graduate,1
0.1578947368421053,0.3584905660377358,0.2692307692307693,0.1538461538461538,0.609271523178808,0.3043478260869565,0.15,0.6641025641025641,1.0,0.2444444444444444,Dropout,-1
0.3378947368421052,0.0188679245283018,0.1923076923076923,0.1538461538461538,0.7019867549668874,0.217391304347826,0.2,0.5653846153846154,0.5930232558139535,1.0,Graduate,1
0.1421052631578947,0.0377358490566037,0.2692307692307693,0.2692307692307693,0.6678807947019867,0.3478260869565217,0.3,0.6407692307692308,0.5581395348837211,0.2888888888888888,Graduate,1
0.4547368421052631,0.0754716981132075,0.3846153846153846,0.3076923076923077,0.7284768211920529,0.3913043478260869,0.25,0.7107692307692307,0.1511627906976745,0.4888888888888888,Dropout,-1
0.0105263157894737,0.0377358490566037,0.2692307692307693,0.2307692307692307,0.7204415011037528,0.3478260869565217,0.3,0.6425641025641025,0.4069767441860464,0.3111111111111111,Enrolled,1
0.3105263157894737,0.0188679245283018,0.2307692307692307,0.1923076923076923,0.5903500473036897,0.2608695652173913,0.3,0.6615384615384615,1.0,0.2444444444444444,Graduate,1
0.263157894736842,0.5283018867924527,0.4230769230769231,0.4230769230769231,0.6728476821192053,0.4347826086956521,0.5,0.6982867132867133,0.7325581395348838,0.1111111111111111,Enrolled,1
0.3926315789473684,0.0566037735849056,0.1923076923076923,0.0384615384615384,0.5298013245033113,0.217391304347826,0.05,0.5923076923076923,0.0,0.7555555555555555,Dropout,-1
0.2705263157894737,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.6181015452538631,0.2608695652173913,0.2,0.6192307692307691,0.7325581395348838,0.1111111111111111,Graduate,1
0.3957894736842104,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.7417218543046358,0.2608695652173913,0.3,0.7076923076923076,0.4069767441860464,0.3111111111111111,Graduate,1
0.4736842105263157,0.1509433962264151,0.1923076923076923,0.0,0.0,0.217391304347826,0.0,0.0,0.372093023255814,0.4888888888888888,Dropout,-1
0.3105263157894737,0.0377358490566037,0.3076923076923077,0.2692307692307693,0.6379564806054872,0.3478260869565217,0.35,0.6483846153846152,0.372093023255814,0.4888888888888888,Graduate,1
0.4947368421052631,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,Graduate,1
0.368421052631579,0.4150943396226415,0.5,0.5,0.729495669893021,0.5217391304347826,0.6000000000000001,0.7852564102564102,0.7325581395348838,0.1111111111111111,Graduate,1
0.5157894736842106,0.2264150943396226,0.6923076923076923,0.6923076923076923,0.8182487122884474,0.5652173913043478,0.65,0.8242603550295857,0.9186046511627908,0.7999999999999999,Graduate,1
0.3526315789473684,0.0188679245283018,0.2692307692307693,0.2307692307692307,0.609271523178808,0.3043478260869565,0.35,0.6846153846153845,0.7325581395348838,0.1111111111111111,Enrolled,1
0.4736842105263157,0.1132075471698113,0.1153846153846153,0.0769230769230769,0.5298013245033113,0.2608695652173913,0.0,0.0,0.372093023255814,0.4888888888888888,Dropout,-1
0.1989473684210527,0.0754716981132075,0.2307692307692307,0.1538461538461538,0.6490066225165563,0.2608695652173913,0.15,0.5564102564102564,0.5930232558139535,1.0,Dropout,-1
0.4442105263157894,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.7682119205298014,0.2608695652173913,0.3,0.8166666666666665,0.372093023255814,0.4888888888888888,Graduate,1
0.4736842105263157,0.1132075471698113,0.2307692307692307,0.2307692307692307,0.8249763481551561,0.2608695652173913,0.3,0.8817307692307692,0.5581395348837211,0.2888888888888888,Graduate,1
0.6031578947368421,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.8249763481551561,0.2608695652173913,0.3,0.7923076923076922,0.4069767441860464,0.3111111111111111,Graduate,1
0.1842105263157893,0.2830188679245283,0.2307692307692307,0.1923076923076923,0.7311258278145696,0.2608695652173913,0.3,0.655128205128205,0.2093023255813954,0.0,Graduate,1
0.063157894736842,0.2264150943396226,0.1923076923076923,0.1153846153846153,0.565121412803532,0.217391304347826,0.1,0.796923076923077,0.372093023255814,0.4888888888888888,Dropout,-1
0.1821052631578947,0.0566037735849056,0.2307692307692307,0.1923076923076923,0.614569536423841,0.2608695652173913,0.2,0.6326923076923077,0.1511627906976745,0.4888888888888888,Graduate,1
0.1999999999999999,0.2075471698113207,0.2307692307692307,0.0384615384615384,0.6887417218543046,0.2608695652173913,0.0,0.0,0.2093023255813954,0.0,Dropout,-1
0.368421052631579,0.1886792452830188,0.1923076923076923,0.1153846153846153,0.6357615894039735,0.217391304347826,0.2,0.7336538461538461,0.372093023255814,0.4888888888888888,Graduate,1
0.2789473684210526,0.0943396226415094,0.5384615384615385,0.4615384615384615,0.6534216335540839,0.6086956521739131,0.6000000000000001,0.6641025641025641,0.0,0.7555555555555555,Graduate,1
0.263157894736842,0.3773584905660377,0.2307692307692307,0.2307692307692307,0.6821192052980133,0.2608695652173913,0.3,0.6946153846153846,1.0,0.2444444444444444,Enrolled,1
0.368421052631579,0.2075471698113207,0.2307692307692307,0.0384615384615384,0.5827814569536424,0.2608695652173913,0.0,0.0,0.5930232558139535,1.0,Dropout,-1
0.3231578947368421,0.490566037735849,0.2307692307692307,0.1538461538461538,0.6490066225165563,0.2608695652173913,0.2,0.5653846153846154,0.1511627906976745,0.4888888888888888,Dropout,-1
0.3473684210526315,0.2830188679245283,0.2692307692307693,0.0,0.0,0.3478260869565217,0.0,0.0,0.372093023255814,0.4888888888888888,Dropout,-1
0.191578947368421,0.0566037735849056,0.2307692307692307,0.1538461538461538,0.5695364238410596,0.2608695652173913,0.25,0.6192307692307691,0.9186046511627908,0.7999999999999999,Enrolled,1
0.263157894736842,0.3396226415094339,0.3076923076923077,0.3076923076923077,0.7221192052980133,0.3478260869565217,0.4,0.7339230769230769,0.2093023255813954,0.0,Graduate,1
0.24,0.0754716981132075,0.1923076923076923,0.1153846153846153,0.6887417218543046,0.217391304347826,0.2,0.6192307692307691,0.0,0.7555555555555555,Graduate,1
0.2768421052631578,0.0188679245283018,0.2692307692307693,0.2307692307692307,0.7169977924944811,0.3043478260869565,0.35,0.6584615384615383,0.5581395348837211,0.2888888888888888,Enrolled,1
0.7863157894736841,0.0188679245283018,0.2692307692307693,0.2692307692307693,0.895364238410596,0.3478260869565217,0.4,0.8818803418803419,1.0,0.2444444444444444,Graduate,1
0.2389473684210525,0.0188679245283018,0.2307692307692307,0.1923076923076923,0.6357615894039735,0.2608695652173913,0.2,0.6461538461538461,1.0,0.2444444444444444,Graduate,1
0.2821052631578946,0.0943396226415094,0.2307692307692307,0.2307692307692307,0.6622516556291391,0.2608695652173913,0.3,0.7153846153846154,0.5581395348837211,0.2888888888888888,Graduate,1
0.3505263157894738,0.0377358490566037,0.3076923076923077,0.2692307692307693,0.6762535477767265,0.3478260869565217,0.35,0.6873076923076923,0.372093023255814,0.4888888888888888,Graduate,1
0.3915789473684208,0.0188679245283018,0.1923076923076923,0.1923076923076923,0.7284768211920529,0.217391304347826,0.25,0.655128205128205,0.7325581395348838,0.1111111111111111,Graduate,1
0.4136842105263159,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.5581395348837211,0.2888888888888888,Dropout,-1
0.2989473684210526,0.0188679245283018,0.2692307692307693,0.2692307692307693,0.7737369914853357,0.3478260869565217,0.4,0.8444871794871792,0.4069767441860464,0.3111111111111111,Graduate,1
0.2810526315789474,0.2641509433962264,0.1923076923076923,0.0,0.0,0.217391304347826,0.0,0.0,1.0,0.2444444444444444,Dropout,-1
0.368421052631579,0.3018867924528302,0.2307692307692307,0.1923076923076923,0.7328918322295807,0.2608695652173913,0.3,0.673076923076923,0.2093023255813954,0.0,Graduate,1
0.331578947368421,0.0377358490566037,0.3076923076923077,0.3076923076923077,0.7192715231788079,0.3478260869565217,0.4,0.7310288461538461,0.2093023255813954,0.0,Graduate,1
0.6810526315789471,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.8022705771050141,0.2608695652173913,0.3,0.8525641025641025,0.5930232558139535,1.0,Graduate,1
0.5926315789473684,0.1132075471698113,0.1923076923076923,0.1153846153846153,0.565121412803532,0.217391304347826,0.25,0.6246153846153846,0.0,0.7555555555555555,Graduate,1
0.4526315789473685,0.0566037735849056,0.2307692307692307,0.1923076923076923,0.5933774834437086,0.2608695652173913,0.3,0.6461538461538461,0.2093023255813954,0.0,Graduate,1
0.331578947368421,0.0188679245283018,0.3076923076923077,0.3076923076923077,0.7292052980132451,0.3478260869565217,0.4,0.7411249999999999,0.2093023255813954,0.0,Graduate,1
0.4736842105263157,0.0754716981132075,0.3461538461538461,0.3076923076923077,0.7019867549668874,0.3913043478260869,0.25,0.6569230769230768,0.1511627906976745,0.4888888888888888,Enrolled,1
0.1821052631578947,0.0943396226415094,0.2307692307692307,0.1923076923076923,0.5676442762535477,0.2608695652173913,0.25,0.6569230769230768,0.5930232558139535,1.0,Graduate,1
0.3399999999999998,0.0566037735849056,0.2307692307692307,0.2307692307692307,0.6445916114790287,0.2608695652173913,0.3,0.6282051282051281,0.2093023255813954,0.0,Graduate,1
0.368421052631579,0.1132075471698113,0.2692307692307693,0.2307692307692307,0.760643330179754,0.3043478260869565,0.3,0.773076923076923,0.0,0.7555555555555555,Graduate,1
0.2105263157894736,0.0377358490566037,0.2307692307692307,0.2307692307692307,0.6799116997792495,0.2608695652173913,0.3,0.682051282051282,1.0,0.2444444444444444,Graduate,1
0.3842105263157893,0.0377358490566037,0.3076923076923077,0.2692307692307693,0.737786187322611,0.3478260869565217,0.35,0.7498461538461537,0.372093023255814,0.4888888888888888,Graduate,1
0.3231578947368421,0.169811320754717,0.1923076923076923,0.0769230769230769,0.6357615894039735,0.217391304347826,0.15,0.5923076923076923,0.372093023255814,0.4888888888888888,Dropout,-1
0.334736842105263,0.0188679245283018,0.2692307692307693,0.2692307692307693,0.7122043519394511,0.3478260869565217,0.4,0.74008547008547,1.0,0.2444444444444444,Graduate,1
0.3936842105263158,0.0188679245283018,0.1923076923076923,0.0384615384615384,0.847682119205298,0.217391304347826,0.0,0.0,0.2093023255813954,0.0,Dropout,-1
0.5789473684210527,0.0566037735849056,0.2307692307692307,0.2307692307692307,0.695364238410596,0.2608695652173913,0.3,0.7107692307692307,1.0,0.2444444444444444,Graduate,1
0.0,0.0377358490566037,0.2307692307692307,0.0,0.0,0.2608695652173913,0.0,0.0,0.9186046511627908,0.7999999999999999,Dropout,-1
0.3494736842105261,0.2830188679245283,0.3461538461538461,0.1923076923076923,0.6039735099337749,0.1739130434782608,0.2,0.5923076923076923,0.372093023255814,0.4888888888888888,Dropout,-1
0.368421052631579,0.2641509433962264,0.1538461538461538,0.0769230769230769,0.5827814569536424,0.217391304347826,0.15,0.6282051282051281,0.2093023255813954,0.0,Dropout,-1
0.0526315789473683,0.1509433962264151,0.1923076923076923,0.0384615384615384,0.5827814569536424,0.217391304347826,0.05,0.5384615384615384,0.7325581395348838,0.1111111111111111,Enrolled,1
0.6831578947368422,0.0754716981132075,0.2307692307692307,0.1923076923076923,0.7240618101545253,0.2608695652173913,0.25,0.7,1.0,0.2444444444444444,Graduate,1
0.0526315789473683,0.2641509433962264,0.2307692307692307,0.1538461538461538,0.6225165562913907,0.217391304347826,0.05,0.5384615384615384,0.5930232558139535,1.0,Dropout,-1
0.2263157894736842,0.320754716981132,0.2692307692307693,0.0384615384615384,0.5298013245033113,0.3043478260869565,0.05,0.7,1.0,0.2444444444444444,Dropout,-1
0.263157894736842,0.0188679245283018,0.2307692307692307,0.2307692307692307,0.7152317880794702,0.2608695652173913,0.3,0.691025641025641,0.4069767441860464,0.3111111111111111,Graduate,1
0.2315789473684211,0.0377358490566037,0.2307692307692307,0.0,0.0,0.2608695652173913,0.0,0.0,0.5581395348837211,0.2888888888888888,Dropout,-1
0.4736842105263157,0.0754716981132075,0.2307692307692307,0.0384615384615384,0.6357615894039735,0.2608695652173913,0.05,0.5923076923076923,0.1511627906976745,0.4888888888888888,Enrolled,1
0.243157894736842,0.0188679245283018,0.2307692307692307,0.1153846153846153,0.6887417218543046,0.2608695652173913,0.25,0.6353846153846153,0.2093023255813954,0.0,Dropout,-1
0.6157894736842104,0.0566037735849056,0.2307692307692307,0.2307692307692307,0.7858719646799117,0.2608695652173913,0.3,0.8615384615384615,0.4069767441860464,0.3111111111111111,Graduate,1
0.3463157894736841,0.0566037735849056,0.2307692307692307,0.2307692307692307,0.6269315673289183,0.2608695652173913,0.3,0.6923076923076923,0.9186046511627908,0.7999999999999999,Graduate,1
